Order_ID,Vendor_ID,Product_Category,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Status,Quantity,Price_Per_Unit,Region,Revenue,Month_Name,Lead_Time,Delivery_Delay,Non_Delivered,Late,On_Time,Early,Delivered_Qty,,,
ORD-0196,VND-001,Furniture,15/01/2025,21/01/2025,21/01/2025,Delivered,1,8000,International,8000,January,6,0,0,0,1,0,1,,,
ORD-0197,VND-004,Furniture,15/01/2025,23/01/2025,24/01/2025,Delivered,1,3800,East,3800,January,9,1,0,1,0,0,1,,,
ORD-0198,VND-013,Electronics,15/01/2025,24/01/2025,26/01/2025,Delivered,7,5000,West,35000,January,11,2,0,1,0,0,7,,,
ORD-0199,VND-004,Electronics,15/01/2025,22/01/2025,22/01/2025,Delivered,10,3100,East,31000,January,7,0,0,0,1,0,10,,,
ORD-0200,VND-014,Apparel,15/01/2025,21/01/2025,,In Transit,48,180,Central,8640,January,,,1,0,0,0,0,,,
ORD-0201,VND-005,Apparel,15/01/2025,21/01/2025,21/01/2025,Delivered,32,250,North,8000,January,6,0,0,0,1,0,32,,,
ORD-0202,VND-007,Apparel,16/01/2025,20/01/2025,20/01/2025,Delivered,22,60,West,1320,January,4,0,0,0,1,0,22,,,
ORD-0203,VND-007,Furniture,16/01/2025,22/01/2025,25/01/2025,Delivered,2,6500,North,13000,January,9,3,0,1,0,0,2,,,
ORD-0204,VND-013,Furniture,16/01/2025,25/01/2025,26/01/2025,Delivered,2,3800,International,7600,January,10,1,0,1,0,0,2,,,
ORD-0205,VND-015,Apparel,16/01/2025,22/01/2025,22/01/2025,Delivered,47,60,Central,2820,January,6,0,0,0,1,0,47,,,
ORD-0206,VND-011,Furniture,16/01/2025,23/01/2025,23/01/2025,Delivered,2,4500,International,9000,January,7,0,0,0,1,0,2,,,
ORD-0207,VND-013,Furniture,16/01/2025,22/01/2025,24/01/2025,Delivered,2,21000,Central,42000,January,8,2,0,1,0,0,2,,,
ORD-0208,VND-004,Electronics,16/01/2025,20/01/2025,21/01/2025,Delivered,1,1800,North,1800,January,5,1,0,1,0,0,1,,,
ORD-0209,VND-013,Electronics,16/01/2025,24/01/2025,27/01/2025,Delivered,10,5000,North,50000,January,11,3,0,1,0,0,10,,,
ORD-0210,VND-007,Furniture,16/01/2025,21/01/2025,20/01/2025,Delivered,3,3800,North,11400,January,4,-1,0,0,0,1,3,,,
ORD-0211,VND-011,Apparel,16/01/2025,25/01/2025,23/01/2025,Delivered,27,110,Central,2970,January,7,-2,0,0,0,1,27,,,
ORD-0212,VND-003,Office Supplies,16/01/2025,21/01/2025,19/01/2025,Delivered,112,15,South,1680,January,3,-2,0,0,0,1,112,,,
ORD-0213,VND-006,Apparel,16/01/2025,21/01/2025,20/01/2025,Delivered,21,195,North,4095,January,4,-1,0,0,0,1,21,,,
ORD-0214,VND-012,Office Supplies,16/01/2025,24/01/2025,23/01/2025,Delivered,113,30,International,3390,January,7,-1,0,0,0,1,113,,,
ORD-0215,VND-002,Apparel,16/01/2025,25/01/2025,,Cancelled,35,110,West,3850,January,,,1,0,0,0,0,,,
ORD-0216,VND-010,Electronics,16/01/2025,20/01/2025,20/01/2025,Delivered,8,7200,Central,57600,January,4,0,0,0,1,0,8,,,
ORD-0217,VND-013,Furniture,16/01/2025,22/01/2025,22/01/2025,Delivered,2,8000,International,16000,January,6,0,0,0,1,0,2,,,
ORD-0218,VND-014,Furniture,16/01/2025,20/01/2025,18/01/2025,Delivered,3,3800,East,11400,January,2,-2,0,0,0,1,3,,,
ORD-0219,VND-009,Electronics,16/01/2025,22/01/2025,,Cancelled,4,1200,East,4800,January,,,1,0,0,0,0,,,
ORD-0220,VND-005,Office Supplies,16/01/2025,25/01/2025,,In Transit,113,18,West,2034,January,,,1,0,0,0,0,,,
ORD-0221,VND-006,Office Supplies,16/01/2025,21/01/2025,21/01/2025,Delivered,19,12,South,228,January,5,0,0,0,1,0,19,,,
ORD-0222,VND-012,Office Supplies,17/01/2025,24/01/2025,22/01/2025,Delivered,34,95,North,3230,January,5,-2,0,0,0,1,34,,,
ORD-0223,VND-012,Electronics,17/01/2025,24/01/2025,25/01/2025,Delivered,2,1100,Central,2200,January,8,1,0,1,0,0,2,,,
ORD-0224,VND-012,Office Supplies,17/01/2025,21/01/2025,21/01/2025,Delivered,79,22,International,1738,January,4,0,0,0,1,0,79,,,
ORD-0225,VND-012,Electronics,17/01/2025,26/01/2025,28/01/2025,Delivered,3,1100,North,3300,January,11,2,0,1,0,0,3,,,
ORD-0226,VND-004,Apparel,17/01/2025,24/01/2025,24/01/2025,Delivered,38,75,International,2850,January,7,0,0,0,1,0,38,,,
ORD-0227,VND-014,Apparel,17/01/2025,25/01/2025,26/01/2025,Delivered,39,130,Central,5070,January,9,1,0,1,0,0,39,,,
ORD-0228,VND-014,Electronics,17/01/2025,23/01/2025,24/01/2025,Delivered,10,7200,East,72000,January,7,1,0,1,0,0,10,,,
ORD-0229,VND-011,Furniture,17/01/2025,23/01/2025,,In Transit,2,4500,North,9000,January,,,1,0,0,0,0,,,
ORD-0230,VND-010,Apparel,17/01/2025,26/01/2025,25/01/2025,Delivered,54,140,West,7560,January,8,-1,0,0,0,1,54,,,
ORD-0231,VND-007,Office Supplies,17/01/2025,22/01/2025,20/01/2025,Delivered,40,12,South,480,January,3,-2,0,0,0,1,40,,,
ORD-0232,VND-012,Electronics,17/01/2025,25/01/2025,26/01/2025,Delivered,7,8500,West,59500,January,9,1,0,1,0,0,7,,,
ORD-0233,VND-009,Office Supplies,17/01/2025,24/01/2025,,In Transit,108,95,South,10260,January,,,1,0,0,0,0,,,
ORD-0234,VND-007,Office Supplies,17/01/2025,23/01/2025,,In Transit,8,25,International,200,January,,,1,0,0,0,0,,,
ORD-0235,VND-014,Furniture,17/01/2025,25/01/2025,26/01/2025,Delivered,3,3800,North,11400,January,9,1,0,1,0,0,3,,,
ORD-0236,VND-001,Office Supplies,17/01/2025,25/01/2025,27/01/2025,Delivered,17,150,North,2550,January,10,2,0,1,0,0,17,,,
ORD-0237,VND-001,Furniture,18/01/2025,23/01/2025,,In Transit,1,7000,South,7000,January,,,1,0,0,0,0,,,
ORD-0238,VND-009,Apparel,18/01/2025,25/01/2025,26/01/2025,Delivered,6,140,East,840,January,8,1,0,1,0,0,6,,,
ORD-0239,VND-011,Electronics,18/01/2025,22/01/2025,24/01/2025,Delivered,2,45000,Central,90000,January,6,2,0,1,0,0,2,,,
ORD-0240,VND-014,Office Supplies,18/01/2025,24/01/2025,23/01/2025,Delivered,21,15,West,315,January,5,-1,0,0,0,1,21,,,
ORD-0241,VND-009,Electronics,18/01/2025,22/01/2025,21/01/2025,Delivered,2,1200,International,2400,January,3,-1,0,0,0,1,2,,,
ORD-0242,VND-004,Office Supplies,18/01/2025,24/01/2025,22/01/2025,Delivered,106,25,West,2650,January,4,-2,0,0,0,1,106,,,
ORD-0243,VND-013,Electronics,18/01/2025,23/01/2025,,In Transit,9,3100,West,27900,January,,,1,0,0,0,0,,,
ORD-0244,VND-009,Office Supplies,18/01/2025,24/01/2025,27/01/2025,Delivered,86,150,International,12900,January,9,3,0,1,0,0,86,,,
ORD-0245,VND-003,Office Supplies,18/01/2025,22/01/2025,22/01/2025,Delivered,16,80,International,1280,January,4,0,0,0,1,0,16,,,
ORD-0246,VND-007,Office Supplies,18/01/2025,22/01/2025,23/01/2025,Delivered,38,500,North,19000,January,5,1,0,1,0,0,38,,,
ORD-0247,VND-006,Office Supplies,18/01/2025,25/01/2025,24/01/2025,Delivered,100,25,West,2500,January,6,-1,0,0,0,1,100,,,
ORD-0248,VND-008,Office Supplies,18/01/2025,26/01/2025,29/01/2025,Delivered,50,30,Central,1500,January,11,3,0,1,0,0,50,,,
ORD-0249,VND-011,Office Supplies,18/01/2025,26/01/2025,26/01/2025,Delivered,49,150,Central,7350,January,8,0,0,0,1,0,49,,,
ORD-0250,VND-009,Office Supplies,18/01/2025,22/01/2025,23/01/2025,Delivered,79,18,South,1422,January,5,1,0,1,0,0,79,,,
ORD-0251,VND-014,Office Supplies,18/01/2025,26/01/2025,27/01/2025,Delivered,73,18,International,1314,January,9,1,0,1,0,0,73,,,
ORD-0252,VND-005,Office Supplies,18/01/2025,27/01/2025,27/01/2025,Delivered,101,50,North,5050,January,9,0,0,0,1,0,101,,,
ORD-0253,VND-001,Electronics,19/01/2025,28/01/2025,31/01/2025,Delivered,6,13500,Central,81000,January,12,3,0,1,0,0,6,,,
ORD-0254,VND-003,Furniture,19/01/2025,25/01/2025,,Cancelled,2,6500,East,13000,January,,,1,0,0,0,0,,,
ORD-0255,VND-010,Office Supplies,19/01/2025,23/01/2025,26/01/2025,Delivered,25,500,North,12500,January,7,3,0,1,0,0,25,,,
ORD-0256,VND-012,Furniture,19/01/2025,27/01/2025,27/01/2025,Delivered,1,7000,North,7000,January,8,0,0,0,1,0,1,,,
ORD-0257,VND-008,Office Supplies,19/01/2025,25/01/2025,26/01/2025,Delivered,36,150,Central,5400,January,7,1,0,1,0,0,36,,,
ORD-0258,VND-015,Office Supplies,19/01/2025,24/01/2025,27/01/2025,Delivered,28,45,East,1260,January,8,3,0,1,0,0,28,,,
ORD-0259,VND-011,Electronics,19/01/2025,27/01/2025,25/01/2025,Delivered,2,45000,South,90000,January,6,-2,0,0,0,1,2,,,
ORD-0260,VND-006,Apparel,19/01/2025,28/01/2025,26/01/2025,Delivered,50,75,Central,3750,January,7,-2,0,0,0,1,50,,,
ORD-0261,VND-008,Apparel,19/01/2025,26/01/2025,29/01/2025,Delivered,32,140,East,4480,January,10,3,0,1,0,0,32,,,
ORD-0262,VND-009,Electronics,19/01/2025,23/01/2025,26/01/2025,Delivered,4,1100,North,4400,January,7,3,0,1,0,0,4,,,
ORD-0263,VND-004,Furniture,19/01/2025,25/01/2025,28/01/2025,Delivered,3,21000,East,63000,January,9,3,0,1,0,0,3,,,
ORD-0264,VND-001,Apparel,19/01/2025,27/01/2025,30/01/2025,Delivered,45,45,North,2025,January,11,3,0,1,0,0,45,,,
ORD-0265,VND-014,Electronics,19/01/2025,23/01/2025,25/01/2025,Delivered,1,1100,Central,1100,January,6,2,0,1,0,0,1,,,
ORD-0266,VND-001,Electronics,19/01/2025,23/01/2025,22/01/2025,Delivered,10,5000,International,50000,January,3,-1,0,0,0,1,10,,,
ORD-0267,VND-010,Apparel,19/01/2025,24/01/2025,26/01/2025,Delivered,52,250,Central,13000,January,7,2,0,1,0,0,52,,,
ORD-0268,VND-004,Furniture,19/01/2025,24/01/2025,23/01/2025,Delivered,1,6500,West,6500,January,4,-1,0,0,0,1,1,,,
ORD-0269,VND-012,Electronics,20/01/2025,26/01/2025,24/01/2025,Delivered,8,8500,West,68000,January,4,-2,0,0,0,1,8,,,
ORD-0270,VND-014,Office Supplies,20/01/2025,25/01/2025,27/01/2025,Delivered,10,150,West,1500,January,7,2,0,1,0,0,10,,,
ORD-0271,VND-007,Furniture,20/01/2025,26/01/2025,25/01/2025,Delivered,3,3800,Central,11400,January,5,-1,0,0,0,1,3,,,
ORD-0272,VND-002,Furniture,20/01/2025,29/01/2025,31/01/2025,Delivered,2,12000,South,24000,January,11,2,0,1,0,0,2,,,
ORD-0273,VND-003,Apparel,20/01/2025,24/01/2025,,Cancelled,23,140,Central,3220,January,,,1,0,0,0,0,,,
ORD-0274,VND-001,Apparel,20/01/2025,29/01/2025,,In Transit,9,220,International,1980,January,,,1,0,0,0,0,,,
ORD-0275,VND-005,Office Supplies,20/01/2025,25/01/2025,27/01/2025,Delivered,47,25,East,1175,January,7,2,0,1,0,0,47,,,
ORD-0276,VND-001,Electronics,20/01/2025,29/01/2025,31/01/2025,Delivered,3,8500,Central,25500,January,11,2,0,1,0,0,3,,,
ORD-0277,VND-008,Apparel,20/01/2025,27/01/2025,30/01/2025,Delivered,51,140,Central,7140,January,10,3,0,1,0,0,51,,,
ORD-0278,VND-001,Apparel,20/01/2025,28/01/2025,31/01/2025,Delivered,41,140,North,5740,January,11,3,0,1,0,0,41,,,
ORD-0279,VND-011,Furniture,21/01/2025,28/01/2025,26/01/2025,Delivered,3,16500,North,49500,January,5,-2,0,0,0,1,3,,,
ORD-0280,VND-001,Apparel,21/01/2025,25/01/2025,25/01/2025,Delivered,25,140,North,3500,January,4,0,0,0,1,0,25,,,
ORD-0281,VND-002,Apparel,21/01/2025,30/01/2025,31/01/2025,Delivered,45,45,Central,2025,January,10,1,0,1,0,0,45,,,
ORD-0282,VND-002,Apparel,21/01/2025,29/01/2025,,In Transit,24,45,South,1080,January,,,1,0,0,0,0,,,
ORD-0283,VND-012,Apparel,21/01/2025,27/01/2025,30/01/2025,Delivered,44,75,East,3300,January,9,3,0,1,0,0,44,,,
ORD-0284,VND-006,Furniture,21/01/2025,27/01/2025,,In Transit,2,7000,East,14000,January,,,1,0,0,0,0,,,
ORD-0285,VND-007,Office Supplies,21/01/2025,30/01/2025,,In Transit,98,18,International,1764,January,,,1,0,0,0,0,,,
ORD-0286,VND-005,Office Supplies,21/01/2025,25/01/2025,27/01/2025,Delivered,50,25,South,1250,January,6,2,0,1,0,0,50,,,
ORD-0287,VND-001,Electronics,21/01/2025,28/01/2025,26/01/2025,Delivered,8,13500,South,108000,January,5,-2,0,0,0,1,8,,,
ORD-0288,VND-001,Apparel,21/01/2025,27/01/2025,26/01/2025,Delivered,44,110,East,4840,January,5,-1,0,0,0,1,44,,,
ORD-0289,VND-003,Furniture,21/01/2025,27/01/2025,26/01/2025,Delivered,2,16500,West,33000,January,5,-1,0,0,0,1,2,,,
ORD-0290,VND-014,Electronics,21/01/2025,30/01/2025,28/01/2025,Delivered,6,7200,North,43200,January,7,-2,0,0,0,1,6,,,
ORD-0291,VND-002,Electronics,21/01/2025,30/01/2025,31/01/2025,Delivered,1,3100,North,3100,January,10,1,0,1,0,0,1,,,
ORD-0292,VND-005,Office Supplies,21/01/2025,29/01/2025,28/01/2025,Delivered,45,95,East,4275,January,7,-1,0,0,0,1,45,,,
ORD-0293,VND-012,Furniture,21/01/2025,29/01/2025,,Cancelled,1,8000,South,8000,January,,,1,0,0,0,0,,,
ORD-0294,VND-010,Furniture,21/01/2025,30/01/2025,28/01/2025,Delivered,1,18000,International,18000,January,7,-2,0,0,0,1,1,,,
ORD-0295,VND-006,Furniture,21/01/2025,25/01/2025,,Cancelled,2,18000,West,36000,January,,,1,0,0,0,0,,,
ORD-0296,VND-007,Office Supplies,21/01/2025,30/01/2025,02/02/2025,Delivered,47,30,East,1410,January,12,3,0,1,0,0,47,,,
ORD-0297,VND-004,Office Supplies,21/01/2025,25/01/2025,,In Transit,106,150,North,15900,January,,,1,0,0,0,0,,,
ORD-0298,VND-007,Office Supplies,21/01/2025,28/01/2025,27/01/2025,Delivered,51,30,Central,1530,January,6,-1,0,0,0,1,51,,,
ORD-0299,VND-011,Office Supplies,21/01/2025,29/01/2025,29/01/2025,Delivered,35,40,South,1400,January,8,0,0,0,1,0,35,,,
ORD-0300,VND-008,Office Supplies,22/01/2025,31/01/2025,,In Transit,15,25,Central,375,January,,,1,0,0,0,0,,,
ORD-0301,VND-011,Apparel,22/01/2025,31/01/2025,29/01/2025,Delivered,46,130,International,5980,January,7,-2,0,0,0,1,46,,,
ORD-0302,VND-001,Apparel,22/01/2025,30/01/2025,01/02/2025,Delivered,52,320,East,16640,January,10,2,0,1,0,0,52,,,
ORD-0303,VND-015,Furniture,22/01/2025,29/01/2025,28/01/2025,Delivered,1,9500,North,9500,January,6,-1,0,0,0,1,1,,,
ORD-0304,VND-006,Electronics,22/01/2025,29/01/2025,30/01/2025,Delivered,9,13500,West,121500,January,8,1,0,1,0,0,9,,,
ORD-0305,VND-008,Furniture,22/01/2025,30/01/2025,29/01/2025,Delivered,2,16500,Central,33000,January,7,-1,0,0,0,1,2,,,
ORD-0306,VND-005,Electronics,22/01/2025,27/01/2025,26/01/2025,Delivered,1,29000,West,29000,January,4,-1,0,0,0,1,1,,,
ORD-0307,VND-004,Office Supplies,22/01/2025,26/01/2025,25/01/2025,Delivered,32,22,International,704,January,3,-1,0,0,0,1,32,,,
ORD-0308,VND-002,Electronics,22/01/2025,30/01/2025,28/01/2025,Delivered,2,1100,North,2200,January,6,-2,0,0,0,1,2,,,
ORD-0309,VND-006,Furniture,22/01/2025,28/01/2025,,In Transit,3,12000,Central,36000,January,,,1,0,0,0,0,,,
ORD-0310,VND-006,Furniture,22/01/2025,31/01/2025,01/02/2025,Delivered,3,16500,International,49500,January,10,1,0,1,0,0,3,,,
ORD-0311,VND-011,Electronics,22/01/2025,27/01/2025,27/01/2025,Delivered,2,8500,West,17000,January,5,0,0,0,1,0,2,,,
ORD-0312,VND-015,Apparel,22/01/2025,27/01/2025,28/01/2025,Delivered,48,250,West,12000,January,6,1,0,1,0,0,48,,,
ORD-0313,VND-001,Office Supplies,22/01/2025,30/01/2025,01/02/2025,Delivered,57,25,Central,1425,January,10,2,0,1,0,0,57,,,
ORD-0314,VND-009,Office Supplies,22/01/2025,29/01/2025,29/01/2025,Delivered,95,350,North,33250,January,7,0,0,0,1,0,95,,,
ORD-0315,VND-012,Furniture,22/01/2025,26/01/2025,29/01/2025,Delivered,1,21000,West,21000,January,7,3,0,1,0,0,1,,,
ORD-0316,VND-011,Apparel,22/01/2025,31/01/2025,03/02/2025,Delivered,30,180,East,5400,January,12,3,0,1,0,0,30,,,
ORD-0317,VND-006,Electronics,23/01/2025,27/01/2025,26/01/2025,Delivered,3,1200,International,3600,January,3,-1,0,0,0,1,3,,,
ORD-0318,VND-013,Office Supplies,23/01/2025,30/01/2025,31/01/2025,Delivered,32,18,Central,576,January,8,1,0,1,0,0,32,,,
ORD-0319,VND-003,Apparel,23/01/2025,27/01/2025,,In Transit,44,60,South,2640,January,,,1,0,0,0,0,,,
ORD-0320,VND-004,Office Supplies,23/01/2025,29/01/2025,01/02/2025,Delivered,90,12,South,1080,January,9,3,0,1,0,0,90,,,
ORD-0321,VND-012,Apparel,23/01/2025,30/01/2025,01/02/2025,Delivered,31,130,North,4030,January,9,2,0,1,0,0,31,,,
ORD-0322,VND-011,Apparel,23/01/2025,31/01/2025,,Cancelled,49,140,East,6860,January,,,1,0,0,0,0,,,
ORD-0323,VND-004,Furniture,23/01/2025,30/01/2025,02/02/2025,Delivered,1,6500,West,6500,January,10,3,0,1,0,0,1,,,
ORD-0324,VND-003,Office Supplies,23/01/2025,01/02/2025,,In Transit,112,25,South,2800,January,,,1,0,0,0,0,,,
ORD-0325,VND-010,Electronics,23/01/2025,01/02/2025,01/02/2025,Delivered,6,2400,North,14400,January,9,0,0,0,1,0,6,,,
ORD-0326,VND-003,Furniture,23/01/2025,31/01/2025,,In Transit,1,8000,International,8000,January,,,1,0,0,0,0,,,
ORD-0327,VND-015,Furniture,24/01/2025,30/01/2025,28/01/2025,Delivered,1,8000,East,8000,January,4,-2,0,0,0,1,1,,,
ORD-0328,VND-003,Electronics,24/01/2025,29/01/2025,01/02/2025,Delivered,6,29000,East,174000,January,8,3,0,1,0,0,6,,,
ORD-0329,VND-004,Furniture,24/01/2025,28/01/2025,27/01/2025,Delivered,2,3800,North,7600,January,3,-1,0,0,0,1,2,,,
ORD-0330,VND-007,Apparel,24/01/2025,01/02/2025,31/01/2025,Delivered,19,60,North,1140,January,7,-1,0,0,0,1,19,,,
ORD-0331,VND-004,Apparel,24/01/2025,29/01/2025,,In Transit,14,130,West,1820,January,,,1,0,0,0,0,,,
ORD-0332,VND-009,Office Supplies,24/01/2025,31/01/2025,30/01/2025,Delivered,103,25,North,2575,January,6,-1,0,0,0,1,103,,,
ORD-0333,VND-001,Office Supplies,24/01/2025,31/01/2025,30/01/2025,Delivered,55,25,West,1375,January,6,-1,0,0,0,1,55,,,
ORD-0334,VND-008,Electronics,24/01/2025,31/01/2025,02/02/2025,Delivered,6,13500,West,81000,January,9,2,0,1,0,0,6,,,
ORD-0335,VND-007,Office Supplies,24/01/2025,01/02/2025,31/01/2025,Delivered,94,50,Central,4700,January,7,-1,0,0,0,1,94,,,
ORD-0336,VND-002,Apparel,24/01/2025,30/01/2025,01/02/2025,Delivered,43,60,East,2580,January,8,2,0,1,0,0,43,,,
ORD-0337,VND-008,Electronics,24/01/2025,28/01/2025,26/01/2025,Delivered,6,8500,International,51000,January,2,-2,0,0,0,1,6,,,
ORD-0338,VND-001,Electronics,24/01/2025,31/01/2025,31/01/2025,Delivered,7,1200,East,8400,January,7,0,0,0,1,0,7,,,
ORD-0339,VND-011,Office Supplies,24/01/2025,02/02/2025,03/02/2025,Delivered,47,95,East,4465,January,10,1,0,1,0,0,47,,,
ORD-0340,VND-012,Apparel,24/01/2025,29/01/2025,,Cancelled,29,90,Central,2610,January,,,1,0,0,0,0,,,
ORD-0341,VND-009,Electronics,24/01/2025,01/02/2025,01/02/2025,Delivered,9,1200,West,10800,January,8,0,0,0,1,0,9,,,
ORD-0342,VND-009,Apparel,24/01/2025,31/01/2025,01/02/2025,Delivered,17,250,West,4250,January,8,1,0,1,0,0,17,,,
ORD-0343,VND-002,Apparel,24/01/2025,28/01/2025,,In Transit,41,250,North,10250,January,,,1,0,0,0,0,,,
ORD-0344,VND-007,Apparel,24/01/2025,29/01/2025,30/01/2025,Delivered,38,250,Central,9500,January,6,1,0,1,0,0,38,,,
ORD-0345,VND-015,Office Supplies,25/01/2025,29/01/2025,29/01/2025,Delivered,8,350,North,2800,January,4,0,0,0,1,0,8,,,
ORD-0346,VND-014,Furniture,25/01/2025,01/02/2025,04/02/2025,Delivered,2,8000,Central,16000,January,10,3,0,1,0,0,2,,,
ORD-0347,VND-010,Furniture,25/01/2025,03/02/2025,01/02/2025,Delivered,2,12000,North,24000,January,7,-2,0,0,0,1,2,,,
ORD-0348,VND-003,Electronics,25/01/2025,03/02/2025,02/02/2025,Delivered,8,1200,South,9600,January,8,-1,0,0,0,1,8,,,
ORD-0349,VND-007,Apparel,25/01/2025,02/02/2025,05/02/2025,Delivered,11,90,East,990,January,11,3,0,1,0,0,11,,,
ORD-0350,VND-012,Office Supplies,25/01/2025,31/01/2025,01/02/2025,Delivered,87,95,East,8265,January,7,1,0,1,0,0,87,,,
ORD-0351,VND-010,Apparel,25/01/2025,29/01/2025,30/01/2025,Delivered,35,75,International,2625,January,5,1,0,1,0,0,35,,,
ORD-0352,VND-009,Apparel,25/01/2025,02/02/2025,03/02/2025,Delivered,31,320,West,9920,January,9,1,0,1,0,0,31,,,
ORD-0353,VND-004,Office Supplies,25/01/2025,01/02/2025,,Cancelled,40,25,International,1000,January,,,1,0,0,0,0,,,
ORD-0354,VND-012,Furniture,25/01/2025,29/01/2025,31/01/2025,Delivered,3,14000,South,42000,January,6,2,0,1,0,0,3,,,
ORD-0355,VND-001,Apparel,25/01/2025,31/01/2025,29/01/2025,Delivered,37,195,International,7215,January,4,-2,0,0,0,1,37,,,
ORD-0356,VND-002,Apparel,25/01/2025,02/02/2025,04/02/2025,Delivered,23,110,East,2530,January,10,2,0,1,0,0,23,,,
ORD-0357,VND-001,Furniture,25/01/2025,01/02/2025,,Cancelled,1,8000,West,8000,January,,,1,0,0,0,0,,,
ORD-0358,VND-014,Office Supplies,26/01/2025,31/01/2025,30/01/2025,Delivered,96,80,South,7680,January,4,-1,0,0,0,1,96,,,
ORD-0359,VND-012,Electronics,26/01/2025,01/02/2025,02/02/2025,Delivered,8,5000,East,40000,January,7,1,0,1,0,0,8,,,
ORD-0360,VND-005,Furniture,26/01/2025,31/01/2025,,In Transit,3,3800,North,11400,January,,,1,0,0,0,0,,,
ORD-0361,VND-005,Electronics,26/01/2025,30/01/2025,30/01/2025,Delivered,4,8500,Central,34000,January,4,0,0,0,1,0,4,,,
ORD-0362,VND-011,Electronics,26/01/2025,02/02/2025,,In Transit,10,7200,South,72000,January,,,1,0,0,0,0,,,
ORD-0363,VND-007,Furniture,26/01/2025,04/02/2025,02/02/2025,Delivered,1,16500,West,16500,January,7,-2,0,0,0,1,1,,,
ORD-0364,VND-009,Apparel,26/01/2025,31/01/2025,30/01/2025,Delivered,8,75,International,600,January,4,-1,0,0,0,1,8,,,
ORD-0365,VND-009,Electronics,26/01/2025,31/01/2025,,Cancelled,6,29000,International,174000,January,,,1,0,0,0,0,,,
ORD-0366,VND-003,Electronics,26/01/2025,31/01/2025,02/02/2025,Delivered,5,3000,South,15000,January,7,2,0,1,0,0,5,,,
ORD-0367,VND-003,Office Supplies,26/01/2025,04/02/2025,04/02/2025,Delivered,89,150,West,13350,January,9,0,0,0,1,0,89,,,
ORD-0368,VND-003,Apparel,26/01/2025,01/02/2025,31/01/2025,Delivered,39,250,South,9750,January,5,-1,0,0,0,1,39,,,
ORD-0369,VND-004,Electronics,26/01/2025,01/02/2025,,Cancelled,6,1200,West,7200,January,,,1,0,0,0,0,,,
ORD-0370,VND-008,Office Supplies,26/01/2025,04/02/2025,02/02/2025,Delivered,70,22,International,1540,January,7,-2,0,0,0,1,70,,,
ORD-0371,VND-006,Apparel,26/01/2025,30/01/2025,30/01/2025,Delivered,22,195,East,4290,January,4,0,0,0,1,0,22,,,
ORD-0372,VND-008,Furniture,26/01/2025,31/01/2025,01/02/2025,Delivered,3,16500,North,49500,January,6,1,0,1,0,0,3,,,
ORD-0373,VND-001,Furniture,26/01/2025,04/02/2025,03/02/2025,Delivered,2,9500,East,19000,January,8,-1,0,0,0,1,2,,,
ORD-0374,VND-008,Office Supplies,27/01/2025,04/02/2025,05/02/2025,Delivered,104,350,North,36400,January,9,1,0,1,0,0,104,,,
ORD-0375,VND-004,Furniture,27/01/2025,05/02/2025,07/02/2025,Delivered,3,16500,International,49500,January,11,2,0,1,0,0,3,,,
ORD-0376,VND-011,Electronics,27/01/2025,02/02/2025,04/02/2025,Delivered,3,7200,East,21600,January,8,2,0,1,0,0,3,,,
ORD-0377,VND-001,Apparel,27/01/2025,02/02/2025,04/02/2025,Delivered,25,180,East,4500,January,8,2,0,1,0,0,25,,,
ORD-0378,VND-008,Electronics,27/01/2025,03/02/2025,05/02/2025,Delivered,2,5000,South,10000,January,9,2,0,1,0,0,2,,,
ORD-0379,VND-004,Electronics,27/01/2025,01/02/2025,01/02/2025,Delivered,9,5000,Central,45000,January,5,0,0,0,1,0,9,,,
ORD-0380,VND-006,Furniture,27/01/2025,31/01/2025,,In Transit,3,12000,International,36000,January,,,1,0,0,0,0,,,
ORD-0381,VND-008,Electronics,27/01/2025,04/02/2025,,In Transit,8,1100,West,8800,January,,,1,0,0,0,0,,,
ORD-0382,VND-004,Furniture,27/01/2025,02/02/2025,31/01/2025,Delivered,1,6500,International,6500,January,4,-2,0,0,0,1,1,,,
ORD-0383,VND-014,Apparel,27/01/2025,02/02/2025,02/02/2025,Delivered,32,130,West,4160,January,6,0,0,0,1,0,32,,,
ORD-0384,VND-003,Apparel,27/01/2025,31/01/2025,29/01/2025,Delivered,19,90,West,1710,January,2,-2,0,0,0,1,19,,,
ORD-0385,VND-014,Electronics,27/01/2025,03/02/2025,06/02/2025,Delivered,5,1800,North,9000,January,10,3,0,1,0,0,5,,,
ORD-0386,VND-009,Office Supplies,27/01/2025,04/02/2025,06/02/2025,Delivered,71,22,West,1562,January,10,2,0,1,0,0,71,,,
ORD-0387,VND-003,Furniture,27/01/2025,02/02/2025,01/02/2025,Delivered,1,4500,West,4500,January,5,-1,0,0,0,1,1,,,
ORD-0388,VND-009,Furniture,28/01/2025,02/02/2025,05/02/2025,Delivered,2,15000,South,30000,January,8,3,0,1,0,0,2,,,
ORD-0389,VND-013,Electronics,28/01/2025,03/02/2025,,Cancelled,10,7200,East,72000,January,,,1,0,0,0,0,,,
